,pairwise_squared_euclidean_distance,pairwise_affinity_perplexity,symmetrize_affinities,low_dimensional_affinities,gradient_computation_update_normalize,total
0,5039704231.0,3723791584.333333,9115551.333333,8740624882.0,4093087678.0,21606323926.666664
